CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10:53:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"Aya Nagar, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:21:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Aya Nagar, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,Aya Nagar , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene
08-07-2016 00:00,09-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-07-2016 00:00,10-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-07-2016 00:00,11-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-07-2016 00:00,12-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-07-2016 00:00,13-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-07-2016 00:00,14-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-07-2016 00:00,15-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-07-2016 00:00,16-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-07-2016 00:00,17-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-07-2016 00:00,18-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-07-2016 00:00,19-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-07-2016 00:00,20-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-07-2016 00:00,21-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-07-2016 00:00,22-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-07-2016 00:00,23-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-07-2016 00:00,24-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-07-2016 00:00,25-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-07-2016 00:00,26-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-07-2016 00:00,27-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-07-2016 00:00,28-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-07-2016 00:00,29-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-07-2016 00:00,30-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-07-2016 00:00,31-07-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-07-2016 00:00,01-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-08-2016 00:00,02-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-08-2016 00:00,03-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-08-2016 00:00,04-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-08-2016 00:00,05-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-08-2016 00:00,06-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-08-2016 00:00,07-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-08-2016 00:00,08-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-08-2016 00:00,09-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-08-2016 00:00,10-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-08-2016 00:00,11-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-08-2016 00:00,12-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-08-2016 00:00,13-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-08-2016 00:00,14-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-08-2016 00:00,15-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-08-2016 00:00,16-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-08-2016 00:00,17-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-08-2016 00:00,18-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-08-2016 00:00,19-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-08-2016 00:00,20-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-08-2016 00:00,21-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-08-2016 00:00,22-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-08-2016 00:00,23-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-08-2016 00:00,24-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-08-2016 00:00,25-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-08-2016 00:00,26-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-08-2016 00:00,27-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-08-2016 00:00,28-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-08-2016 00:00,29-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-08-2016 00:00,30-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-08-2016 00:00,31-08-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-08-2016 00:00,01-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-09-2016 00:00,02-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-09-2016 00:00,03-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-09-2016 00:00,04-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-09-2016 00:00,05-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-09-2016 00:00,06-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-09-2016 00:00,07-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-09-2016 00:00,08-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-09-2016 00:00,09-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-09-2016 00:00,10-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-09-2016 00:00,11-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-09-2016 00:00,12-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-09-2016 00:00,13-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-09-2016 00:00,14-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-09-2016 00:00,15-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-09-2016 00:00,16-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-09-2016 00:00,17-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-09-2016 00:00,18-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-09-2016 00:00,19-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-09-2016 00:00,20-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-09-2016 00:00,21-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-09-2016 00:00,22-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-09-2016 00:00,23-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-09-2016 00:00,24-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-09-2016 00:00,25-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-09-2016 00:00,26-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-09-2016 00:00,27-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-09-2016 00:00,28-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-09-2016 00:00,29-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-09-2016 00:00,30-09-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-09-2016 00:00,01-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-10-2016 00:00,02-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-10-2016 00:00,03-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-10-2016 00:00,04-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-10-2016 00:00,05-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-10-2016 00:00,06-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-10-2016 00:00,07-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-10-2016 00:00,08-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-10-2016 00:00,09-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-10-2016 00:00,10-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-10-2016 00:00,11-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-10-2016 00:00,12-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-10-2016 00:00,13-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-10-2016 00:00,14-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-10-2016 00:00,15-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-10-2016 00:00,16-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-10-2016 00:00,17-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-10-2016 00:00,18-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-10-2016 00:00,19-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-10-2016 00:00,20-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-10-2016 00:00,21-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-10-2016 00:00,22-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-10-2016 00:00,23-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-10-2016 00:00,24-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-10-2016 00:00,25-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-10-2016 00:00,26-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-10-2016 00:00,27-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-10-2016 00:00,28-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-10-2016 00:00,29-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-10-2016 00:00,30-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-10-2016 00:00,31-10-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-10-2016 00:00,01-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-11-2016 00:00,02-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-11-2016 00:00,03-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-11-2016 00:00,04-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-11-2016 00:00,05-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-11-2016 00:00,06-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-11-2016 00:00,07-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-11-2016 00:00,08-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-11-2016 00:00,09-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-11-2016 00:00,10-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-11-2016 00:00,11-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-11-2016 00:00,12-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-11-2016 00:00,13-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-11-2016 00:00,14-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-11-2016 00:00,15-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-11-2016 00:00,16-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-11-2016 00:00,17-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-11-2016 00:00,18-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-11-2016 00:00,19-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-11-2016 00:00,20-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-11-2016 00:00,21-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-11-2016 00:00,22-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-11-2016 00:00,23-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-11-2016 00:00,24-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-11-2016 00:00,25-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-11-2016 00:00,26-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-11-2016 00:00,27-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-11-2016 00:00,28-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-11-2016 00:00,29-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-11-2016 00:00,30-11-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-11-2016 00:00,01-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-12-2016 00:00,02-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-12-2016 00:00,03-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-12-2016 00:00,04-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-12-2016 00:00,05-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-12-2016 00:00,06-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-12-2016 00:00,07-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-12-2016 00:00,08-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-12-2016 00:00,09-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-12-2016 00:00,10-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-12-2016 00:00,11-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-12-2016 00:00,12-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-12-2016 00:00,13-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-12-2016 00:00,14-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-12-2016 00:00,15-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-12-2016 00:00,16-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-12-2016 00:00,17-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-12-2016 00:00,18-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-12-2016 00:00,19-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-12-2016 00:00,20-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-12-2016 00:00,21-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-12-2016 00:00,22-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-12-2016 00:00,23-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-12-2016 00:00,24-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-12-2016 00:00,25-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-12-2016 00:00,26-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-12-2016 00:00,27-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-12-2016 00:00,28-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-12-2016 00:00,29-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-12-2016 00:00,30-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-12-2016 00:00,31-12-2016 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-12-2016 00:00,01-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-01-2017 00:00,02-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-01-2017 00:00,03-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-01-2017 00:00,04-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-01-2017 00:00,05-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-01-2017 00:00,06-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-01-2017 00:00,07-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-01-2017 00:00,08-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-01-2017 00:00,09-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-01-2017 00:00,10-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-01-2017 00:00,11-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-01-2017 00:00,12-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-01-2017 00:00,13-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-01-2017 00:00,14-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-01-2017 00:00,15-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-01-2017 00:00,16-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-01-2017 00:00,17-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-01-2017 00:00,18-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-01-2017 00:00,19-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-01-2017 00:00,20-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-01-2017 00:00,21-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-01-2017 00:00,22-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-01-2017 00:00,23-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-01-2017 00:00,24-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-01-2017 00:00,25-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-01-2017 00:00,26-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-01-2017 00:00,27-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-01-2017 00:00,28-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-01-2017 00:00,29-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-01-2017 00:00,30-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-01-2017 00:00,31-01-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-01-2017 00:00,01-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-02-2017 00:00,02-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-02-2017 00:00,03-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-02-2017 00:00,04-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-02-2017 00:00,05-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-02-2017 00:00,06-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-02-2017 00:00,07-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-02-2017 00:00,08-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-02-2017 00:00,09-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-02-2017 00:00,10-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-02-2017 00:00,11-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-02-2017 00:00,12-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-02-2017 00:00,13-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-02-2017 00:00,14-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-02-2017 00:00,15-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-02-2017 00:00,16-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-02-2017 00:00,17-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-02-2017 00:00,18-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-02-2017 00:00,19-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-02-2017 00:00,20-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-02-2017 00:00,21-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-02-2017 00:00,22-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-02-2017 00:00,23-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-02-2017 00:00,24-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-02-2017 00:00,25-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-02-2017 00:00,26-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-02-2017 00:00,27-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-02-2017 00:00,28-02-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-02-2017 00:00,01-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-03-2017 00:00,02-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-03-2017 00:00,03-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-03-2017 00:00,04-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-03-2017 00:00,05-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
05-03-2017 00:00,06-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
06-03-2017 00:00,07-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
07-03-2017 00:00,08-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
08-03-2017 00:00,09-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
09-03-2017 00:00,10-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
10-03-2017 00:00,11-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
11-03-2017 00:00,12-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
12-03-2017 00:00,13-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
13-03-2017 00:00,14-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
14-03-2017 00:00,15-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
15-03-2017 00:00,16-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
16-03-2017 00:00,17-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
17-03-2017 00:00,18-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
18-03-2017 00:00,19-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
19-03-2017 00:00,20-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
20-03-2017 00:00,21-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
21-03-2017 00:00,22-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
22-03-2017 00:00,23-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
23-03-2017 00:00,24-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
24-03-2017 00:00,25-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
25-03-2017 00:00,26-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
26-03-2017 00:00,27-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
27-03-2017 00:00,28-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
28-03-2017 00:00,29-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
29-03-2017 00:00,30-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
30-03-2017 00:00,31-03-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
31-03-2017 00:00,01-04-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
01-04-2017 00:00,02-04-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
02-04-2017 00:00,03-04-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
03-04-2017 00:00,04-04-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
04-04-2017 00:00,05-04-2017 00:00,AYA,,,,,,,,,,,,,,,,,,,,,,,
