CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:16:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,", New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:43:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
", New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene,NO,NO2,NOx,CO,CO2,Ozone,SR,BP,PP Accum,Power,PM10,PM2.5
03-08-2013 00:00,04-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-08-2013 00:00,05-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-08-2013 00:00,06-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-08-2013 00:00,07-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-08-2013 00:00,08-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-08-2013 00:00,09-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-08-2013 00:00,10-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-08-2013 00:00,11-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-08-2013 00:00,12-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-08-2013 00:00,13-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-08-2013 00:00,14-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-08-2013 00:00,15-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-08-2013 00:00,16-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-08-2013 00:00,17-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-08-2013 00:00,18-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-08-2013 00:00,19-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-08-2013 00:00,20-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-08-2013 00:00,21-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-08-2013 00:00,22-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-08-2013 00:00,23-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-08-2013 00:00,24-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-08-2013 00:00,25-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-08-2013 00:00,26-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-08-2013 00:00,27-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-08-2013 00:00,28-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-08-2013 00:00,29-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-08-2013 00:00,30-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-08-2013 00:00,31-08-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-08-2013 00:00,01-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-09-2013 00:00,02-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-09-2013 00:00,03-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-09-2013 00:00,04-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-09-2013 00:00,05-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-09-2013 00:00,06-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-09-2013 00:00,07-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-09-2013 00:00,08-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-09-2013 00:00,09-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-09-2013 00:00,10-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-09-2013 00:00,11-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-09-2013 00:00,12-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-09-2013 00:00,13-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-09-2013 00:00,14-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-09-2013 00:00,15-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-09-2013 00:00,16-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-09-2013 00:00,17-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-09-2013 00:00,18-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-09-2013 00:00,19-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-09-2013 00:00,20-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-09-2013 00:00,21-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-09-2013 00:00,22-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-09-2013 00:00,23-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-09-2013 00:00,24-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-09-2013 00:00,25-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-09-2013 00:00,26-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-09-2013 00:00,27-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-09-2013 00:00,28-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-09-2013 00:00,29-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-09-2013 00:00,30-09-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-09-2013 00:00,01-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-10-2013 00:00,02-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-10-2013 00:00,03-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-10-2013 00:00,04-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-10-2013 00:00,05-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-10-2013 00:00,06-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-10-2013 00:00,07-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-10-2013 00:00,08-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-10-2013 00:00,09-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-10-2013 00:00,10-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-10-2013 00:00,11-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-10-2013 00:00,12-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-10-2013 00:00,13-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-10-2013 00:00,14-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-10-2013 00:00,15-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-10-2013 00:00,16-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-10-2013 00:00,17-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-10-2013 00:00,18-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-10-2013 00:00,19-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-10-2013 00:00,20-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-10-2013 00:00,21-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-10-2013 00:00,22-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-10-2013 00:00,23-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-10-2013 00:00,24-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-10-2013 00:00,25-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-10-2013 00:00,26-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-10-2013 00:00,27-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-10-2013 00:00,28-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-10-2013 00:00,29-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-10-2013 00:00,30-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-10-2013 00:00,31-10-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-10-2013 00:00,01-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-11-2013 00:00,02-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-11-2013 00:00,03-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-11-2013 00:00,04-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-11-2013 00:00,05-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-11-2013 00:00,06-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-11-2013 00:00,07-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-11-2013 00:00,08-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-11-2013 00:00,09-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-11-2013 00:00,10-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-11-2013 00:00,11-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-11-2013 00:00,12-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-11-2013 00:00,13-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-11-2013 00:00,14-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-11-2013 00:00,15-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-11-2013 00:00,16-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-11-2013 00:00,17-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-11-2013 00:00,18-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-11-2013 00:00,19-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-11-2013 00:00,20-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-11-2013 00:00,21-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-11-2013 00:00,22-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-11-2013 00:00,23-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-11-2013 00:00,24-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-11-2013 00:00,25-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-11-2013 00:00,26-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-11-2013 00:00,27-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-11-2013 00:00,28-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-11-2013 00:00,29-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-11-2013 00:00,30-11-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-11-2013 00:00,01-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-12-2013 00:00,02-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-12-2013 00:00,03-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-12-2013 00:00,04-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-12-2013 00:00,05-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-12-2013 00:00,06-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-12-2013 00:00,07-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-12-2013 00:00,08-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-12-2013 00:00,09-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-12-2013 00:00,10-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-12-2013 00:00,11-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-12-2013 00:00,12-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-12-2013 00:00,13-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-12-2013 00:00,14-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-12-2013 00:00,15-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-12-2013 00:00,16-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-12-2013 00:00,17-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-12-2013 00:00,18-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-12-2013 00:00,19-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-12-2013 00:00,20-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-12-2013 00:00,21-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-12-2013 00:00,22-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-12-2013 00:00,23-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-12-2013 00:00,24-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-12-2013 00:00,25-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-12-2013 00:00,26-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-12-2013 00:00,27-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-12-2013 00:00,28-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-12-2013 00:00,29-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-12-2013 00:00,30-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-12-2013 00:00,31-12-2013 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-12-2013 00:00,01-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-01-2014 00:00,02-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-01-2014 00:00,03-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-01-2014 00:00,04-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-01-2014 00:00,05-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-01-2014 00:00,06-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-01-2014 00:00,07-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-01-2014 00:00,08-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-01-2014 00:00,09-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-01-2014 00:00,10-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-01-2014 00:00,11-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-01-2014 00:00,12-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-01-2014 00:00,13-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-01-2014 00:00,14-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-01-2014 00:00,15-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-01-2014 00:00,16-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-01-2014 00:00,17-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-01-2014 00:00,18-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-01-2014 00:00,19-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-01-2014 00:00,20-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-01-2014 00:00,21-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-01-2014 00:00,22-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-01-2014 00:00,23-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-01-2014 00:00,24-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-01-2014 00:00,25-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-01-2014 00:00,26-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-01-2014 00:00,27-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-01-2014 00:00,28-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-01-2014 00:00,29-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-01-2014 00:00,30-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-01-2014 00:00,31-01-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-01-2014 00:00,01-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-02-2014 00:00,02-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-02-2014 00:00,03-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-02-2014 00:00,04-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-02-2014 00:00,05-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-02-2014 00:00,06-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-02-2014 00:00,07-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-02-2014 00:00,08-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-02-2014 00:00,09-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-02-2014 00:00,10-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-02-2014 00:00,11-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-02-2014 00:00,12-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-02-2014 00:00,13-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-02-2014 00:00,14-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-02-2014 00:00,15-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-02-2014 00:00,16-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-02-2014 00:00,17-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-02-2014 00:00,18-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-02-2014 00:00,19-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-02-2014 00:00,20-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-02-2014 00:00,21-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-02-2014 00:00,22-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-02-2014 00:00,23-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-02-2014 00:00,24-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-02-2014 00:00,25-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-02-2014 00:00,26-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-02-2014 00:00,27-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-02-2014 00:00,28-02-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-02-2014 00:00,01-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-03-2014 00:00,02-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-03-2014 00:00,03-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-03-2014 00:00,04-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-03-2014 00:00,05-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-03-2014 00:00,06-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-03-2014 00:00,07-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-03-2014 00:00,08-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-03-2014 00:00,09-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-03-2014 00:00,10-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-03-2014 00:00,11-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-03-2014 00:00,12-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-03-2014 00:00,13-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-03-2014 00:00,14-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-03-2014 00:00,15-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-03-2014 00:00,16-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-03-2014 00:00,17-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-03-2014 00:00,18-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-03-2014 00:00,19-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-03-2014 00:00,20-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-03-2014 00:00,21-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-03-2014 00:00,22-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-03-2014 00:00,23-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-03-2014 00:00,24-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-03-2014 00:00,25-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-03-2014 00:00,26-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
26-03-2014 00:00,27-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
27-03-2014 00:00,28-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
28-03-2014 00:00,29-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
29-03-2014 00:00,30-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
30-03-2014 00:00,31-03-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
31-03-2014 00:00,01-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
01-04-2014 00:00,02-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
02-04-2014 00:00,03-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
03-04-2014 00:00,04-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
04-04-2014 00:00,05-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
05-04-2014 00:00,06-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
06-04-2014 00:00,07-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
07-04-2014 00:00,08-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
08-04-2014 00:00,09-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
09-04-2014 00:00,10-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
10-04-2014 00:00,11-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
11-04-2014 00:00,12-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
12-04-2014 00:00,13-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
13-04-2014 00:00,14-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
14-04-2014 00:00,15-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
15-04-2014 00:00,16-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
16-04-2014 00:00,17-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
17-04-2014 00:00,18-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
18-04-2014 00:00,19-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
19-04-2014 00:00,20-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
20-04-2014 00:00,21-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
21-04-2014 00:00,22-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
22-04-2014 00:00,23-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
23-04-2014 00:00,24-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
24-04-2014 00:00,25-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
25-04-2014 00:00,26-04-2014 00:00,PUSA,,,,,,,,,,,,,,,,,,,,,,,
